x_mm,y_mm,z_mm
7.000000000000000000e+01,7.700000000000000000e+01,4.080000000000000000e+02
7.200000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
1.320000000000000000e+02,2.700000000000000000e+01,4.350000000000000000e+02
7.300000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,8.200000000000000000e+01,4.050000000000000000e+02
7.200000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
1.000000000000000000e+00,7.200000000000000000e+01,4.360000000000000000e+02
7.000000000000000000e+01,7.600000000000000000e+01,4.070000000000000000e+02
7.800000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,8.100000000000000000e+01,4.070000000000000000e+02
8.000000000000000000e+01,8.100000000000000000e+01,4.070000000000000000e+02
7.700000000000000000e+01,8.300000000000000000e+01,4.040000000000000000e+02
7.200000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
2.000000000000000000e+00,6.700000000000000000e+01,4.310000000000000000e+02
1.510000000000000000e+02,7.800000000000000000e+01,4.380000000000000000e+02
7.000000000000000000e+01,7.500000000000000000e+01,4.070000000000000000e+02
8.300000000000000000e+01,7.600000000000000000e+01,4.050000000000000000e+02
7.300000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.070000000000000000e+02
7.500000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
1.510000000000000000e+02,7.100000000000000000e+01,4.440000000000000000e+02
7.600000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.050000000000000000e+02
7.800000000000000000e+01,8.200000000000000000e+01,4.050000000000000000e+02
1.900000000000000000e+01,2.700000000000000000e+01,4.380000000000000000e+02
8.000000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
5.000000000000000000e+00,5.200000000000000000e+01,4.410000000000000000e+02
7.900000000000000000e+01,8.200000000000000000e+01,4.050000000000000000e+02
1.220000000000000000e+02,1.700000000000000000e+01,4.390000000000000000e+02
8.100000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,7.100000000000000000e+01,4.050000000000000000e+02
7.200000000000000000e+01,7.200000000000000000e+01,4.070000000000000000e+02
7.400000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
1.300000000000000000e+01,3.600000000000000000e+01,4.440000000000000000e+02
1.410000000000000000e+02,3.800000000000000000e+01,4.380000000000000000e+02
7.400000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,8.200000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.800000000000000000e+01,4.050000000000000000e+02
7.100000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.200000000000000000e+01,4.080000000000000000e+02
7.000000000000000000e+01,8.700000000000000000e+01,2.750000000000000000e+02
8.100000000000000000e+01,8.100000000000000000e+01,4.050000000000000000e+02
7.600000000000000000e+01,8.200000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
3.000000000000000000e+00,5.800000000000000000e+01,4.340000000000000000e+02
1.000000000000000000e+00,8.000000000000000000e+01,4.310000000000000000e+02
7.100000000000000000e+01,8.700000000000000000e+01,2.240000000000000000e+02
3.000000000000000000e+00,6.200000000000000000e+01,4.320000000000000000e+02
7.700000000000000000e+01,7.000000000000000000e+01,4.050000000000000000e+02
7.100000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
7.500000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.200000000000000000e+01,4.050000000000000000e+02
7.900000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.000000000000000000e+01,4.060000000000000000e+02
7.300000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
9.300000000000000000e+01,1.490000000000000000e+02,4.370000000000000000e+02
8.000000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.800000000000000000e+01,4.070000000000000000e+02
7.100000000000000000e+01,2.000000000000000000e+00,4.320000000000000000e+02
8.000000000000000000e+01,7.200000000000000000e+01,4.070000000000000000e+02
7.700000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.700000000000000000e+01,4.050000000000000000e+02
7.800000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
1.430000000000000000e+02,1.110000000000000000e+02,4.480000000000000000e+02
7.300000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.200000000000000000e+01,4.080000000000000000e+02
7.700000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.000000000000000000e+01,4.060000000000000000e+02
8.100000000000000000e+01,8.100000000000000000e+01,4.060000000000000000e+02
7.500000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.400000000000000000e+01,4.040000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.040000000000000000e+02
7.200000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.100000000000000000e+01,4.040000000000000000e+02
7.600000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.700000000000000000e+01,4.050000000000000000e+02
1.510000000000000000e+02,7.400000000000000000e+01,4.380000000000000000e+02
1.440000000000000000e+02,4.600000000000000000e+01,4.300000000000000000e+02
7.800000000000000000e+01,8.200000000000000000e+01,4.050000000000000000e+02
7.000000000000000000e+01,7.800000000000000000e+01,4.080000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.060000000000000000e+02
8.100000000000000000e+01,7.200000000000000000e+01,4.050000000000000000e+02
7.400000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.200000000000000000e+01,4.060000000000000000e+02
1.440000000000000000e+02,4.600000000000000000e+01,4.300000000000000000e+02
8.000000000000000000e+01,8.100000000000000000e+01,4.070000000000000000e+02
7.700000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,8.700000000000000000e+01,2.280000000000000000e+02
7.500000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
1.400000000000000000e+02,3.700000000000000000e+01,4.330000000000000000e+02
8.200000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.070000000000000000e+02
7.400000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,6.500000000000000000e+01,2.670000000000000000e+02
7.900000000000000000e+01,8.100000000000000000e+01,4.070000000000000000e+02
7.700000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.200000000000000000e+01,4.040000000000000000e+02
7.500000000000000000e+01,8.800000000000000000e+01,2.350000000000000000e+02
8.100000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.060000000000000000e+02
7.400000000000000000e+01,7.000000000000000000e+01,4.040000000000000000e+02
7.500000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
2.400000000000000000e+01,2.300000000000000000e+01,4.310000000000000000e+02
7.500000000000000000e+01,8.300000000000000000e+01,4.030000000000000000e+02
1.300000000000000000e+01,3.500000000000000000e+01,4.500000000000000000e+02
4.000000000000000000e+00,9.500000000000000000e+01,4.550000000000000000e+02
7.400000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.300000000000000000e+01,4.060000000000000000e+02
7.500000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,7.000000000000000000e+01,4.040000000000000000e+02
1.310000000000000000e+02,2.500000000000000000e+01,4.490000000000000000e+02
8.200000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.200000000000000000e+01,4.060000000000000000e+02
7.700000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
3.000000000000000000e+00,9.400000000000000000e+01,4.540000000000000000e+02
7.600000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,8.600000000000000000e+01,2.750000000000000000e+02
7.900000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,8.100000000000000000e+01,4.070000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.040000000000000000e+02
7.700000000000000000e+01,8.200000000000000000e+01,4.060000000000000000e+02
8.700000000000000000e+01,1.500000000000000000e+02,4.410000000000000000e+02
7.200000000000000000e+01,8.000000000000000000e+01,4.040000000000000000e+02
7.900000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.400000000000000000e+01,4.070000000000000000e+02
3.000000000000000000e+00,9.200000000000000000e+01,4.530000000000000000e+02
8.000000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,8.100000000000000000e+01,4.060000000000000000e+02
7.600000000000000000e+01,7.000000000000000000e+01,4.070000000000000000e+02
8.000000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,7.000000000000000000e+01,4.070000000000000000e+02
7.600000000000000000e+01,8.200000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,7.000000000000000000e+01,4.070000000000000000e+02
8.000000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.200000000000000000e+01,4.070000000000000000e+02
7.600000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.200000000000000000e+01,4.060000000000000000e+02
7.600000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,8.800000000000000000e+01,2.680000000000000000e+02
7.200000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.700000000000000000e+01,4.070000000000000000e+02
7.300000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.200000000000000000e+01,4.070000000000000000e+02
1.310000000000000000e+02,2.600000000000000000e+01,4.470000000000000000e+02
7.900000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,7.000000000000000000e+01,4.030000000000000000e+02
5.000000000000000000e+00,5.300000000000000000e+01,4.380000000000000000e+02
5.000000000000000000e+00,5.100000000000000000e+01,4.420000000000000000e+02
1.410000000000000000e+02,4.000000000000000000e+01,4.420000000000000000e+02
7.200000000000000000e+01,8.100000000000000000e+01,4.070000000000000000e+02
7.200000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,8.200000000000000000e+01,4.060000000000000000e+02
7.000000000000000000e+01,7.600000000000000000e+01,4.040000000000000000e+02
8.200000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
1.510000000000000000e+02,7.300000000000000000e+01,4.450000000000000000e+02
7.000000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,8.200000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
5.000000000000000000e+00,5.300000000000000000e+01,4.470000000000000000e+02
7.300000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,8.100000000000000000e+01,4.050000000000000000e+02
7.700000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,7.900000000000000000e+01,4.040000000000000000e+02
7.300000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,8.200000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.000000000000000000e+01,4.040000000000000000e+02
7.900000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.100000000000000000e+01,4.050000000000000000e+02
7.100000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.000000000000000000e+01,4.070000000000000000e+02
1.000000000000000000e+00,7.800000000000000000e+01,4.320000000000000000e+02
1.330000000000000000e+02,2.800000000000000000e+01,4.350000000000000000e+02
7.000000000000000000e+01,8.700000000000000000e+01,2.580000000000000000e+02
7.500000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,8.200000000000000000e+01,4.060000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.050000000000000000e+02
4.000000000000000000e+00,9.500000000000000000e+01,4.430000000000000000e+02
7.900000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.000000000000000000e+01,4.080000000000000000e+02
7.000000000000000000e+01,8.700000000000000000e+01,2.710000000000000000e+02
7.500000000000000000e+01,8.200000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,1.510000000000000000e+02,4.430000000000000000e+02
7.400000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
8.300000000000000000e+01,7.700000000000000000e+01,4.080000000000000000e+02
8.000000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
8.200000000000000000e+01,7.500000000000000000e+01,4.060000000000000000e+02
8.100000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,8.100000000000000000e+01,4.050000000000000000e+02
7.900000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.300000000000000000e+01,4.070000000000000000e+02
7.000000000000000000e+01,7.600000000000000000e+01,4.070000000000000000e+02
1.500000000000000000e+02,6.200000000000000000e+01,4.410000000000000000e+02
7.900000000000000000e+01,8.100000000000000000e+01,4.060000000000000000e+02
8.200000000000000000e+01,7.400000000000000000e+01,4.070000000000000000e+02
1.000000000000000000e+00,6.900000000000000000e+01,4.310000000000000000e+02
7.700000000000000000e+01,8.300000000000000000e+01,4.040000000000000000e+02
7.800000000000000000e+01,7.000000000000000000e+01,4.040000000000000000e+02
7.700000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.900000000000000000e+01,4.070000000000000000e+02
8.000000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,8.000000000000000000e+01,4.070000000000000000e+02
7.500000000000000000e+01,7.000000000000000000e+01,4.070000000000000000e+02
7.400000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
4.000000000000000000e+00,9.500000000000000000e+01,4.490000000000000000e+02
7.200000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.200000000000000000e+01,7.200000000000000000e+01,4.080000000000000000e+02
7.600000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.100000000000000000e+01,4.060000000000000000e+02
7.700000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.400000000000000000e+01,4.080000000000000000e+02
7.700000000000000000e+01,7.000000000000000000e+01,4.040000000000000000e+02
1.300000000000000000e+01,3.500000000000000000e+01,4.470000000000000000e+02
8.000000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.100000000000000000e+01,8.000000000000000000e+01,4.070000000000000000e+02
7.700000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,8.100000000000000000e+01,4.060000000000000000e+02
7.300000000000000000e+01,7.100000000000000000e+01,4.050000000000000000e+02
7.500000000000000000e+01,7.000000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,7.300000000000000000e+01,4.070000000000000000e+02
7.300000000000000000e+01,8.700000000000000000e+01,2.120000000000000000e+02
7.100000000000000000e+01,7.200000000000000000e+01,4.070000000000000000e+02
7.600000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
8.100000000000000000e+01,8.100000000000000000e+01,4.070000000000000000e+02
7.000000000000000000e+01,8.700000000000000000e+01,2.320000000000000000e+02
7.800000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.500000000000000000e+01,4.060000000000000000e+02
7.500000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.400000000000000000e+01,4.070000000000000000e+02
8.100000000000000000e+01,7.300000000000000000e+01,4.070000000000000000e+02
8.100000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.000000000000000000e+01,4.060000000000000000e+02
7.800000000000000000e+01,8.700000000000000000e+01,2.320000000000000000e+02
6.700000000000000000e+01,1.510000000000000000e+02,4.420000000000000000e+02
8.100000000000000000e+01,8.100000000000000000e+01,4.040000000000000000e+02
8.000000000000000000e+01,8.100000000000000000e+01,4.060000000000000000e+02
8.300000000000000000e+01,7.700000000000000000e+01,4.040000000000000000e+02
7.200000000000000000e+01,8.100000000000000000e+01,4.070000000000000000e+02
7.900000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
7.400000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,6.500000000000000000e+01,2.750000000000000000e+02
8.100000000000000000e+01,7.900000000000000000e+01,4.070000000000000000e+02
7.000000000000000000e+01,7.400000000000000000e+01,4.060000000000000000e+02
7.300000000000000000e+01,7.500000000000000000e+01,4.030000000000000000e+02
4.000000000000000000e+00,9.500000000000000000e+01,4.430000000000000000e+02
8.100000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
2.000000000000000000e+00,8.400000000000000000e+01,4.380000000000000000e+02
7.800000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,7.200000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.700000000000000000e+01,4.040000000000000000e+02
7.200000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,7.000000000000000000e+01,4.050000000000000000e+02
7.300000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.300000000000000000e+01,4.070000000000000000e+02
7.300000000000000000e+01,8.100000000000000000e+01,4.070000000000000000e+02
7.700000000000000000e+01,8.300000000000000000e+01,4.060000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.300000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.200000000000000000e+01,4.060000000000000000e+02
4.000000000000000000e+00,9.500000000000000000e+01,4.510000000000000000e+02
2.000000000000000000e+00,8.800000000000000000e+01,4.350000000000000000e+02
1.250000000000000000e+02,2.000000000000000000e+01,4.360000000000000000e+02
7.500000000000000000e+01,8.800000000000000000e+01,2.330000000000000000e+02
8.100000000000000000e+01,7.200000000000000000e+01,4.070000000000000000e+02
7.300000000000000000e+01,8.100000000000000000e+01,4.040000000000000000e+02
7.900000000000000000e+01,7.000000000000000000e+01,4.050000000000000000e+02
5.000000000000000000e+00,5.100000000000000000e+01,4.390000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.050000000000000000e+02
8.100000000000000000e+01,7.900000000000000000e+01,4.040000000000000000e+02
7.600000000000000000e+01,7.700000000000000000e+01,4.030000000000000000e+02
7.800000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,7.900000000000000000e+01,4.070000000000000000e+02
7.300000000000000000e+01,7.600000000000000000e+01,4.030000000000000000e+02
7.700000000000000000e+01,8.100000000000000000e+01,4.030000000000000000e+02
7.900000000000000000e+01,8.000000000000000000e+01,4.030000000000000000e+02
8.200000000000000000e+01,7.700000000000000000e+01,4.050000000000000000e+02
8.200000000000000000e+01,7.800000000000000000e+01,4.070000000000000000e+02
7.200000000000000000e+01,8.000000000000000000e+01,4.070000000000000000e+02
1.200000000000000000e+02,1.500000000000000000e+01,4.370000000000000000e+02
7.500000000000000000e+01,7.000000000000000000e+01,4.070000000000000000e+02
7.900000000000000000e+01,7.100000000000000000e+01,4.030000000000000000e+02
7.600000000000000000e+01,8.800000000000000000e+01,2.710000000000000000e+02
7.100000000000000000e+01,8.700000000000000000e+01,2.280000000000000000e+02
7.600000000000000000e+01,8.300000000000000000e+01,4.040000000000000000e+02
7.200000000000000000e+01,7.300000000000000000e+01,4.030000000000000000e+02
7.500000000000000000e+01,7.000000000000000000e+01,4.060000000000000000e+02
7.700000000000000000e+01,8.200000000000000000e+01,4.050000000000000000e+02
7.200000000000000000e+01,7.100000000000000000e+01,4.050000000000000000e+02
7.300000000000000000e+01,7.400000000000000000e+01,4.030000000000000000e+02
8.000000000000000000e+01,7.800000000000000000e+01,4.030000000000000000e+02
7.000000000000000000e+01,8.700000000000000000e+01,2.720000000000000000e+02
