x,y,z,V
140.0000,50.0000,52.0000,0.00081910
140.0000,50.0000,54.5000,0.00081307
140.0000,50.0000,57.0000,0.00084003
140.0000,50.0000,59.5000,0.00087583
140.0000,50.0000,62.0000,0.00094725
140.0000,50.0000,64.5000,0.00100332
140.0000,50.0000,67.0000,0.00109640
140.0000,50.0000,69.5000,0.00116273
140.0000,50.0000,72.0000,0.00126502
140.0000,50.0000,74.5000,0.00133239
140.0000,50.0000,77.0000,0.00142845
140.0000,50.0000,79.5000,0.00148869
140.0000,50.0000,82.0000,0.00157634
140.0000,50.0000,84.5000,0.00163642
140.0000,50.0000,87.0000,0.00173669
140.0000,50.0000,89.5000,0.00181643
140.0000,50.0000,92.0000,0.00197280
140.0000,50.0000,94.5000,0.00211939
140.0000,50.0000,97.0000,0.00245570
140.0000,50.0000,99.5000,0.00280297
140.0000,50.0000,102.0000,0.00356084
140.0000,52.5000,52.0000,0.00070499
140.0000,52.5000,54.5000,0.00069576
140.0000,52.5000,57.0000,0.00071284
140.0000,52.5000,59.5000,0.00073974
140.0000,52.5000,62.0000,0.00079600
140.0000,52.5000,64.5000,0.00084154
140.0000,52.5000,67.0000,0.00091949
140.0000,52.5000,69.5000,0.00097677
140.0000,52.5000,72.0000,0.00106670
140.0000,52.5000,74.5000,0.00112511
140.0000,52.5000,77.0000,0.00120400
140.0000,52.5000,79.5000,0.00125013
140.0000,52.5000,82.0000,0.00131514
140.0000,52.5000,84.5000,0.00136137
140.0000,52.5000,87.0000,0.00144450
140.0000,52.5000,89.5000,0.00151480
140.0000,52.5000,92.0000,0.00165790
140.0000,52.5000,94.5000,0.00179407
140.0000,52.5000,97.0000,0.00210578
140.0000,52.5000,99.5000,0.00242472
140.0000,52.5000,102.0000,0.00311625
140.0000,55.0000,52.0000,0.00057788
140.0000,55.0000,54.5000,0.00056761
140.0000,55.0000,57.0000,0.00057711
140.0000,55.0000,59.5000,0.00059629
140.0000,55.0000,62.0000,0.00063928
140.0000,55.0000,64.5000,0.00067610
140.0000,55.0000,67.0000,0.00074372
140.0000,55.0000,69.5000,0.00079760
140.0000,55.0000,72.0000,0.00088708
140.0000,55.0000,74.5000,0.00094331
140.0000,55.0000,77.0000,0.00100724
