x,y,z,V
50.0000,50.0000,130.0000,0.09599166
50.0000,50.0000,132.5000,0.06841080
50.0000,50.0000,135.0000,0.12257899
50.0000,50.0000,137.5000,0.19706650
50.0000,50.0000,140.0000,0.28352530
50.0000,50.0000,142.5000,0.32925787
50.0000,50.0000,145.0000,0.38538771
50.0000,50.0000,147.5000,0.41635633
50.0000,50.0000,150.0000,0.45524453
50.0000,50.0000,152.5000,0.47698363
50.0000,50.0000,155.0000,0.50438976
50.0000,50.0000,157.5000,0.51967220
50.0000,50.0000,160.0000,0.53877647
50.0000,50.0000,162.5000,0.54929283
50.0000,50.0000,165.0000,0.56223355
50.0000,50.0000,167.5000,0.56923672
50.0000,50.0000,170.0000,0.57773110
50.0000,50.0000,172.5000,0.58228618
50.0000,50.0000,175.0000,0.58782326
50.0000,50.0000,177.5000,0.59084103
50.0000,50.0000,180.0000,0.59463470
50.0000,50.0000,182.5000,0.59680629
50.0000,50.0000,185.0000,0.59969994
50.0000,50.0000,187.5000,0.60145886
50.0000,50.0000,190.0000,0.60392336
50.0000,50.0000,192.5000,0.60547650
50.0000,50.0000,195.0000,0.60768591
50.0000,50.0000,197.5000,0.60907339
50.0000,50.0000,200.0000,0.61100313
50.0000,50.0000,202.5000,0.61217298
50.0000,50.0000,205.0000,0.61373531
50.0000,50.0000,207.5000,0.61464982
50.0000,50.0000,210.0000,0.61585890
50.0000,50.0000,212.5000,0.61658719
50.0000,50.0000,215.0000,0.61763305
50.0000,50.0000,217.5000,0.61834446
50.0000,50.0000,220.0000,0.61950713
50.0000,50.0000,222.5000,0.62038314
50.0000,50.0000,225.0000,0.62189711
50.0000,50.0000,227.5000,0.62305818
50.0000,50.0000,230.0000,0.62504187
50.0000,50.0000,232.5000,0.62652479
50.0000,50.0000,235.0000,0.62897570
50.0000,50.0000,237.5000,0.63074852
50.0000,50.0000,240.0000,0.63359862
50.0000,50.0000,242.5000,0.63562450
50.0000,50.0000,245.0000,0.63887644
50.0000,50.0000,247.5000,0.64122047
50.0000,50.0000,250.0000,0.64509332
50.0000,50.0000,252.5000,0.64798364
50.0000,50.0000,255.0000,0.65291962
50.0000,50.0000,257.5000,0.65669412
50.0000,50.0000,260.0000,0.66321914
50.0000,50.0000,262.5000,0.66821666
50.0000,50.0000,265.0000,0.67678488
50.0000,50.0000,267.5000,0.68325223
50.0000,50.0000,270.0000,0.69411409
50.0000,50.0000,272.5000,0.70211560
50.0000,50.0000,275.0000,0.71517503
50.0000,50.0000,277.5000,0.72450160
50.0000,50.0000,280.0000,0.73922305
50.0000,50.0000,282.5000,0.74938658
50.0000,50.0000,285.0000,0.76490162
50.0000,50.0000,287.5000,0.77527914
50.0000,50.0000,290.0000,0.79067010
50.0000,50.0000,292.5000,0.80070145
50.0000,50.0000,295.0000,0.81525013
50.0000,50.0000,297.5000,0.82454895
50.0000,50.0000,300.0000,0.83781439
50.0000,50.0000,302.5000,0.84617190
50.0000,50.0000,305.0000,0.85794913
50.0000,50.0000,307.5000,0.86528779
50.0000,50.0000,310.0000,0.87552875
50.0000,50.0000,312.5000,0.88185197
50.0000,50.0000,315.0000,0.89059983
50.0000,50.0000,317.5000,0.89595421
50.0000,50.0000,320.0000,0.90329602
50.0000,50.0000,322.5000,0.90774702
50.0000,50.0000,325.0000,0.91378624
50.0000,50.0000,327.5000,0.91740359
50.0000,50.0000,330.0000,0.92224290
50.0000,50.0000,332.5000,0.92509257
50.0000,50.0000,335.0000,0.92882544
50.0000,50.0000,337.5000,0.93096542
50.0000,50.0000,340.0000,0.93367193
50.0000,50.0000,342.5000,0.93515070
50.0000,50.0000,345.0000,0.93689599
50.0000,50.0000,347.5000,0.93775241
50.0000,50.0000,350.0000,0.93858865
50.0000,50.0000,352.5000,0.93885346
50.0000,50.0000,355.0000,0.93882165
50.0000,50.0000,357.5000,0.93852024
50.0000,50.0000,360.0000,0.93765768
50.0000,50.0000,362.5000,0.93681500
50.0000,50.0000,365.0000,0.93516205
50.0000,50.0000,367.5000,0.93381009
50.0000,50.0000,370.0000,0.93142706
50.0000,50.0000,372.5000,0.92961635
50.0000,50.0000,375.0000,0.92660082
50.0000,50.0000,377.5000,0.92441648
50.0000,50.0000,380.0000,0.92093448
50.0000,50.0000,382.5000,0.91851639
50.0000,50.0000,385.0000,0.91482948
50.0000,50.0000,387.5000,0.91239163
50.0000,50.0000,390.0000,0.90888328
50.0000,50.0000,392.5000,0.90672005
50.0000,50.0000,395.0000,0.90387959
50.0000,50.0000,397.5000,0.90233884
50.0000,50.0000,400.0000,0.90068997
50.0000,50.0000,402.5000,0.90009757
50.0000,50.0000,405.0000,0.90004996
50.0000,52.5000,130.0000,0.08540464
50.0000,52.5000,132.5000,0.06265181
50.0000,52.5000,135.0000,0.11493809
50.0000,52.5000,137.5000,0.18561815
50.0000,52.5000,140.0000,0.26867166
50.0000,52.5000,142.5000,0.31324695
50.0000,52.5000,145.0000,0.36859229
50.0000,52.5000,147.5000,0.39938514
50.0000,52.5000,150.0000,0.43823236
50.0000,52.5000,152.5000,0.45999392
50.0000,52.5000,155.0000,0.48741355
50.0000,52.5000,157.5000,0.50266171
50.0000,52.5000,160.0000,0.52162427
50.0000,52.5000,162.5000,0.53198133
50.0000,52.5000,165.0000,0.54459105
50.0000,52.5000,167.5000,0.55132167
50.0000,52.5000,170.0000,0.55935458
50.0000,52.5000,172.5000,0.56358510
50.0000,52.5000,175.0000,0.56864258
50.0000,52.5000,177.5000,0.57136267
50.0000,52.5000,180.0000,0.57476533
50.0000,52.5000,182.5000,0.57672125
50.0000,52.5000,185.0000,0.57936434
50.0000,52.5000,187.5000,0.58100416
50.0000,52.5000,190.0000,0.58335590
50.0000,52.5000,192.5000,0.58487199
50.0000,52.5000,195.0000,0.58706951
50.0000,52.5000,197.5000,0.58846825
50.0000,52.5000,200.0000,0.59042407
50.0000,52.5000,202.5000,0.59160585
50.0000,52.5000,205.0000,0.59316163
50.0000,52.5000,207.5000,0.59405030
50.0000,52.5000,210.0000,0.59518898
50.0000,52.5000,212.5000,0.59585470
50.0000,52.5000,215.0000,0.59679800
50.0000,52.5000,217.5000,0.59744462
50.0000,52.5000,220.0000,0.59852935
50.0000,52.5000,222.5000,0.59937207
50.0000,52.5000,225.0000,0.60086978
50.0000,52.5000,227.5000,0.60204341
50.0000,52.5000,230.0000,0.60407869
50.0000,52.5000,232.5000,0.60561404
50.0000,52.5000,235.0000,0.60815972
50.0000,52.5000,237.5000,0.60999792
50.0000,52.5000,240.0000,0.61293349
50.0000,52.5000,242.5000,0.61500016
50.0000,52.5000,245.0000,0.61828281
50.0000,52.5000,247.5000,0.62062930
50.0000,52.5000,250.0000,0.62449311
50.0000,52.5000,252.5000,0.62738188
50.0000,52.5000,255.0000,0.63234824
50.0000,52.5000,257.5000,0.63618030
50.0000,52.5000,260.0000,0.64287285
50.0000,52.5000,262.5000,0.64804988
50.0000,52.5000,265.0000,0.65701088
50.0000,52.5000,267.5000,0.66383365
50.0000,52.5000,270.0000,0.67538343
50.0000,52.5000,272.5000,0.68395026
50.0000,52.5000,275.0000,0.69801147
50.0000,52.5000,277.5000,0.70809620
50.0000,52.5000,280.0000,0.72405578
50.0000,52.5000,282.5000,0.73508651
50.0000,52.5000,285.0000,0.75191924
50.0000,52.5000,287.5000,0.76316220
50.0000,52.5000,290.0000,0.77979872
50.0000,52.5000,292.5000,0.79061200
50.0000,52.5000,295.0000,0.80624733
50.0000,52.5000,297.5000,0.81620969
50.0000,52.5000,300.0000,0.83037875
50.0000,52.5000,302.5000,0.83927953
50.0000,52.5000,305.0000,0.85178845
50.0000,52.5000,307.5000,0.85956328
50.0000,52.5000,310.0000,0.87038804
50.0000,52.5000,312.5000,0.87705749
50.0000,52.5000,315.0000,0.88626670
50.0000,52.5000,317.5000,0.89189346
50.0000,52.5000,320.0000,0.89959640
50.0000,52.5000,322.5000,0.90425931
50.0000,52.5000,325.0000,0.91057728
50.0000,52.5000,327.5000,0.91435648
50.0000,52.5000,330.0000,0.91940569
50.0000,52.5000,332.5000,0.92237486
50.0000,52.5000,335.0000,0.92625849
50.0000,52.5000,337.5000,0.92848099
50.0000,52.5000,340.0000,0.93128558
50.0000,52.5000,342.5000,0.93281318
50.0000,52.5000,345.0000,0.93460743
50.0000,52.5000,347.5000,0.93548045
50.0000,52.5000,350.0000,0.93631747
50.0000,52.5000,352.5000,0.93656646
50.0000,52.5000,355.0000,0.93648565
50.0000,52.5000,357.5000,0.93613414
50.0000,52.5000,360.0000,0.93516892
50.0000,52.5000,362.5000,0.93423854
50.0000,52.5000,365.0000,0.93242334
50.0000,52.5000,367.5000,0.93094166
50.0000,52.5000,370.0000,0.92832983
50.0000,52.5000,372.5000,0.92634281
50.0000,52.5000,375.0000,0.92302601
50.0000,52.5000,377.5000,0.92061617
