x,y,z,V
50.0000,50.0000,130.0000,0.00070099
50.0000,50.0000,132.5000,0.00061918
50.0000,50.0000,135.0000,0.00162239
50.0000,50.0000,137.5000,0.00296639
50.0000,50.0000,140.0000,0.00486971
50.0000,50.0000,142.5000,0.00610802
50.0000,50.0000,145.0000,0.00798126
50.0000,50.0000,147.5000,0.00926623
50.0000,50.0000,150.0000,0.01128480
50.0000,50.0000,152.5000,0.01271140
50.0000,50.0000,155.0000,0.01500831
50.0000,50.0000,157.5000,0.01666704
50.0000,50.0000,160.0000,0.01939002
50.0000,50.0000,162.5000,0.02139092
50.0000,50.0000,165.0000,0.02472852
50.0000,50.0000,167.5000,0.02721701
50.0000,50.0000,170.0000,0.03142152
50.0000,50.0000,172.5000,0.03458920
50.0000,50.0000,175.0000,0.03998340
50.0000,50.0000,177.5000,0.04406862
50.0000,50.0000,180.0000,0.05103872
50.0000,50.0000,182.5000,0.05631083
50.0000,50.0000,185.0000,0.06526186
50.0000,50.0000,187.5000,0.07197765
50.0000,50.0000,190.0000,0.08323708
50.0000,50.0000,192.5000,0.09154467
50.0000,50.0000,195.0000,0.10516204
50.0000,50.0000,197.5000,0.11493516
50.0000,50.0000,200.0000,0.13040656
50.0000,50.0000,202.5000,0.14106569
50.0000,50.0000,205.0000,0.15713863
50.0000,50.0000,207.5000,0.16761422
50.0000,50.0000,210.0000,0.18242354
50.0000,50.0000,212.5000,0.19137825
50.0000,50.0000,215.0000,0.20293897
50.0000,50.0000,217.5000,0.20915525
50.0000,50.0000,220.0000,0.21592192
50.0000,50.0000,222.5000,0.21859888
50.0000,50.0000,225.0000,0.21973819
50.0000,50.0000,227.5000,0.21856034
50.0000,50.0000,230.0000,0.21394198
50.0000,50.0000,232.5000,0.20904748
50.0000,50.0000,235.0000,0.19922604
50.0000,50.0000,237.5000,0.19122543
50.0000,50.0000,240.0000,0.17748074
50.0000,50.0000,242.5000,0.16745159
50.0000,50.0000,245.0000,0.15165341
50.0000,50.0000,247.5000,0.14093353
50.0000,50.0000,250.0000,0.12506625
50.0000,50.0000,252.5000,0.11487223
50.0000,50.0000,255.0000,0.10047219
50.0000,50.0000,257.5000,0.09158788
50.0000,50.0000,260.0000,0.07944728
50.0000,50.0000,262.5000,0.07216290
50.0000,50.0000,265.0000,0.06242238
50.0000,50.0000,267.5000,0.05667901
50.0000,50.0000,270.0000,0.04909710
50.0000,50.0000,272.5000,0.04467077
50.0000,50.0000,275.0000,0.03886607
50.0000,50.0000,277.5000,0.03549080
50.0000,50.0000,280.0000,0.03106970
50.0000,50.0000,282.5000,0.02849667
50.0000,50.0000,285.0000,0.02511554
50.0000,50.0000,287.5000,0.02313733
50.0000,50.0000,290.0000,0.02052029
50.0000,50.0000,292.5000,0.01897774
50.0000,50.0000,295.0000,0.01692120
50.0000,50.0000,297.5000,0.01569901
50.0000,50.0000,300.0000,0.01405683
50.0000,50.0000,302.5000,0.01307392
50.0000,50.0000,305.0000,0.01174477
50.0000,50.0000,307.5000,0.01094423
50.0000,50.0000,310.0000,0.00985574
50.0000,50.0000,312.5000,0.00919710
50.0000,50.0000,315.0000,0.00829796
50.0000,50.0000,317.5000,0.00775177
50.0000,50.0000,320.0000,0.00700361
50.0000,50.0000,322.5000,0.00654790
50.0000,50.0000,325.0000,0.00592218
50.0000,50.0000,327.5000,0.00554013
50.0000,50.0000,330.0000,0.00501450
50.0000,50.0000,332.5000,0.00469303
50.0000,50.0000,335.0000,0.00425008
50.0000,50.0000,337.5000,0.00397877
50.0000,50.0000,340.0000,0.00360447
50.0000,50.0000,342.5000,0.00337495
50.0000,50.0000,345.0000,0.00305795
50.0000,50.0000,347.5000,0.00286338
50.0000,50.0000,350.0000,0.00259442
50.0000,50.0000,352.5000,0.00242918
50.0000,50.0000,355.0000,0.00220055
50.0000,50.0000,357.5000,0.00205998
50.0000,50.0000,360.0000,0.00186536
50.0000,50.0000,362.5000,0.00174559
50.0000,50.0000,365.0000,0.00157961
50.0000,50.0000,367.5000,0.00147741
50.0000,50.0000,370.0000,0.00133569
50.0000,50.0000,372.5000,0.00124834
50.0000,50.0000,375.0000,0.00112713
50.0000,50.0000,377.5000,0.00105241
50.0000,50.0000,380.0000,0.00094869
50.0000,50.0000,382.5000,0.00088473
50.0000,50.0000,385.0000,0.00079596
50.0000,50.0000,387.5000,0.00074126
50.0000,50.0000,390.0000,0.00066546
50.0000,50.0000,392.5000,0.00061883
50.0000,50.0000,395.0000,0.00055436
50.0000,50.0000,397.5000,0.00051484
50.0000,50.0000,400.0000,0.00046042
50.0000,50.0000,402.5000,0.00042721
50.0000,50.0000,405.0000,0.00038169
50.0000,52.5000,130.0000,0.00068860
50.0000,52.5000,132.5000,0.00061782
50.0000,52.5000,135.0000,0.00163235
50.0000,52.5000,137.5000,0.00298753
50.0000,52.5000,140.0000,0.00491326
50.0000,52.5000,142.5000,0.00616976
50.0000,52.5000,145.0000,0.00807234
50.0000,52.5000,147.5000,0.00937685
50.0000,52.5000,150.0000,0.01142336
50.0000,52.5000,152.5000,0.01286734
50.0000,52.5000,155.0000,0.01518854
50.0000,52.5000,157.5000,0.01686263
50.0000,52.5000,160.0000,0.01960875
50.0000,52.5000,162.5000,0.02162643
50.0000,52.5000,165.0000,0.02499475
50.0000,52.5000,167.5000,0.02751036
50.0000,52.5000,170.0000,0.03177258
50.0000,52.5000,172.5000,0.03499557
50.0000,52.5000,175.0000,0.04050998
50.0000,52.5000,177.5000,0.04470881
50.0000,52.5000,180.0000,0.05191753
50.0000,52.5000,182.5000,0.05740674
50.0000,52.5000,185.0000,0.06679559
50.0000,52.5000,187.5000,0.07389453
50.0000,52.5000,190.0000,0.08589525
50.0000,52.5000,192.5000,0.09482431
50.0000,52.5000,195.0000,0.10958507
50.0000,52.5000,197.5000,0.12026497
50.0000,52.5000,200.0000,0.13729886
50.0000,52.5000,202.5000,0.14911157
50.0000,52.5000,205.0000,0.16701848
50.0000,52.5000,207.5000,0.17873656
50.0000,52.5000,210.0000,0.19534466
50.0000,52.5000,212.5000,0.20540062
50.0000,52.5000,215.0000,0.21838541
50.0000,52.5000,217.5000,0.22536365
50.0000,52.5000,220.0000,0.23295295
50.0000,52.5000,222.5000,0.23595255
50.0000,52.5000,225.0000,0.23722821
50.0000,52.5000,227.5000,0.23590837
50.0000,52.5000,230.0000,0.23073114
50.0000,52.5000,232.5000,0.22523996
50.0000,52.5000,235.0000,0.21421207
50.0000,52.5000,237.5000,0.20522503
50.0000,52.5000,240.0000,0.18979292
50.0000,52.5000,242.5000,0.17854948
50.0000,52.5000,245.0000,0.16089026
50.0000,52.5000,247.5000,0.14895783
50.0000,52.5000,250.0000,0.13139443
50.0000,52.5000,252.5000,0.12018607
50.0000,52.5000,255.0000,0.10447304
50.0000,52.5000,257.5000,0.09485798
50.0000,52.5000,260.0000,0.08182828
50.0000,52.5000,262.5000,0.07407603
50.0000,52.5000,265.0000,0.06379265
50.0000,52.5000,267.5000,0.05777613
50.0000,52.5000,270.0000,0.04989028
50.0000,52.5000,272.5000,0.04531783
50.0000,52.5000,275.0000,0.03935832
50.0000,52.5000,277.5000,0.03591291
50.0000,52.5000,280.0000,0.03142219
50.0000,52.5000,282.5000,0.02881986
50.0000,52.5000,285.0000,0.02541155
50.0000,52.5000,287.5000,0.02342244
50.0000,52.5000,290.0000,0.02079502
50.0000,52.5000,292.5000,0.01924758
50.0000,52.5000,295.0000,0.01718462
50.0000,52.5000,297.5000,0.01595805
50.0000,52.5000,300.0000,0.01430847
50.0000,52.5000,302.5000,0.01331995
50.0000,52.5000,305.0000,0.01198132
50.0000,52.5000,307.5000,0.01117384
50.0000,52.5000,310.0000,0.01007419
50.0000,52.5000,312.5000,0.00940775
