x,y,z,V
140.0000,50.0000,52.0000,0.64128834
140.0000,50.0000,54.5000,0.68120997
140.0000,50.0000,57.0000,0.72088932
140.0000,50.0000,59.5000,0.73786182
140.0000,50.0000,62.0000,0.75440488
140.0000,50.0000,64.5000,0.76134443
140.0000,50.0000,67.0000,0.76745777
140.0000,50.0000,69.5000,0.76936757
140.0000,50.0000,72.0000,0.77014957
140.0000,50.0000,74.5000,0.77005767
140.0000,50.0000,77.0000,0.77002022
140.0000,50.0000,79.5000,0.77017620
140.0000,50.0000,82.0000,0.76995135
140.0000,50.0000,84.5000,0.76874377
140.0000,50.0000,87.0000,0.76410681
140.0000,50.0000,89.5000,0.75847948
140.0000,50.0000,92.0000,0.74473384
140.0000,50.0000,94.5000,0.73055704
140.0000,50.0000,97.0000,0.69738833
140.0000,50.0000,99.5000,0.66352997
140.0000,50.0000,102.0000,0.59034846
140.0000,52.5000,52.0000,0.65382107
140.0000,52.5000,54.5000,0.69378783
140.0000,52.5000,57.0000,0.73351073
140.0000,52.5000,59.5000,0.75043864
140.0000,52.5000,62.0000,0.76670037
140.0000,52.5000,64.5000,0.77323497
140.0000,52.5000,67.0000,0.77823366
140.0000,52.5000,69.5000,0.77897368
140.0000,52.5000,72.0000,0.77763093
140.0000,52.5000,74.5000,0.77643015
140.0000,52.5000,77.0000,0.77608302
140.0000,52.5000,79.5000,0.77703379
140.0000,52.5000,82.0000,0.77885921
140.0000,52.5000,84.5000,0.77897352
140.0000,52.5000,87.0000,0.77569790
140.0000,52.5000,89.5000,0.77059280
140.0000,52.5000,92.0000,0.75724264
140.0000,52.5000,94.5000,0.74315765
140.0000,52.5000,97.0000,0.70997745
140.0000,52.5000,99.5000,0.67607243
140.0000,52.5000,102.0000,0.60280820
140.0000,55.0000,52.0000,0.66724709
140.0000,55.0000,54.5000,0.70709345
140.0000,55.0000,57.0000,0.74666101
140.0000,55.0000,59.5000,0.76340256
140.0000,55.0000,62.0000,0.77904149
140.0000,55.0000,64.5000,0.78474404
140.0000,55.0000,67.0000,0.78732619
140.0000,55.0000,69.5000,0.78528128
140.0000,55.0000,72.0000,0.77838453
140.0000,55.0000,74.5000,0.77418061
140.0000,55.0000,77.0000,0.77299549
140.0000,55.0000,79.5000,0.77610247
140.0000,55.0000,82.0000,0.78340166
140.0000,55.0000,84.5000,0.78680251
140.0000,55.0000,87.0000,0.78658704
140.0000,55.0000,89.5000,0.78256795
140.0000,55.0000,92.0000,0.77005019
140.0000,55.0000,94.5000,0.75622120
140.0000,55.0000,97.0000,0.72322518
140.0000,55.0000,99.5000,0.68942115
140.0000,55.0000,102.0000,0.61636972
140.0000,57.5000,52.0000,0.67374348
140.0000,57.5000,54.5000,0.71345601
140.0000,57.5000,57.0000,0.75284162
140.0000,57.5000,59.5000,0.76940975
140.0000,57.5000,62.0000,0.78455205
140.0000,57.5000,64.5000,0.78961707
140.0000,57.5000,67.0000,0.79032724
140.0000,57.5000,69.5000,0.78606277
140.0000,57.5000,72.0000,0.77459675
140.0000,57.5000,74.5000,0.76787894
140.0000,57.5000,77.0000,0.76598982
140.0000,57.5000,79.5000,0.77090708
140.0000,57.5000,82.0000,0.78274876
140.0000,57.5000,84.5000,0.78880575
140.0000,57.5000,87.0000,0.79098649
140.0000,57.5000,89.5000,0.78779985
140.0000,57.5000,92.0000,0.77593042
140.0000,57.5000,94.5000,0.76232155
140.0000,57.5000,97.0000,0.72952522
140.0000,57.5000,99.5000,0.69584212
140.0000,57.5000,102.0000,0.62301938
140.0000,60.0000,52.0000,0.68099222
140.0000,60.0000,54.5000,0.72048433
140.0000,60.0000,57.0000,0.75955745
140.0000,60.0000,59.5000,0.77584446
140.0000,60.0000,62.0000,0.79024375
140.0000,60.0000,64.5000,0.79440217
140.0000,60.0000,67.0000,0.79256902
140.0000,60.0000,69.5000,0.78541908
140.0000,60.0000,72.0000,0.76821184
140.0000,60.0000,74.5000,0.75834120
140.0000,60.0000,77.0000,0.75556292
140.0000,60.0000,79.5000,0.76276056
140.0000,60.0000,82.0000,0.78028671
140.0000,60.0000,84.5000,0.78973768
140.0000,60.0000,87.0000,0.79511588
140.0000,60.0000,89.5000,0.79309266
140.0000,60.0000,92.0000,0.78217125
140.0000,60.0000,94.5000,0.76890735
140.0000,60.0000,97.0000,0.73644956
140.0000,60.0000,99.5000,0.70297184
140.0000,60.0000,102.0000,0.63051677
140.0000,62.5000,52.0000,0.68459384
140.0000,62.5000,54.5000,0.72394426
140.0000,62.5000,57.0000,0.76281238
140.0000,62.5000,59.5000,0.77892224
140.0000,62.5000,62.0000,0.79288517
140.0000,62.5000,64.5000,0.79654409
140.0000,62.5000,67.0000,0.79340810
140.0000,62.5000,69.5000,0.78488136
140.0000,62.5000,72.0000,0.76508128
140.0000,62.5000,74.5000,0.75381042
140.0000,62.5000,77.0000,0.75063645
140.0000,62.5000,79.5000,0.75884779
140.0000,62.5000,82.0000,0.77891417
140.0000,62.5000,84.5000,0.78994205
140.0000,62.5000,87.0000,0.79691078
140.0000,62.5000,89.5000,0.79551147
140.0000,62.5000,92.0000,0.78513227
140.0000,62.5000,94.5000,0.77208003
140.0000,62.5000,97.0000,0.73984227
140.0000,62.5000,99.5000,0.70649875
140.0000,62.5000,102.0000,0.63427645
140.0000,65.0000,52.0000,0.68863249
140.0000,65.0000,54.5000,0.72779543
140.0000,65.0000,57.0000,0.76639175
140.0000,65.0000,59.5000,0.78227579
140.0000,65.0000,62.0000,0.79571832
140.0000,65.0000,64.5000,0.79882000
140.0000,65.0000,67.0000,0.79433655
